DATAFLOW,freq,sex,wstatus,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,FR,2008,9.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,FR,2009,10.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,FR,2010,10.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,FR,2011,10.4,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,FR,2012,10.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,FR,2013,8.6,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,FR,2014,7.8,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,FR,2015,8.4,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,FR,2016,7.5,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,FR,2017,7.1,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,FR,2018,6.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,FR,2019,6.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,FR,2020,6.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HR,2002,6.9,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HR,2003,6.4,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HR,2004,4.6,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HR,2005,4.2,bu
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HR,2006,4.1,bu
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HR,2007,2.9,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HR,2008,3.7,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HR,2009,4.8,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HR,2010,3.8,bu
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HR,2011,4.0,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HR,2012,4.4,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HR,2013,3.4,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HR,2014,2.5,bu
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HR,2015,2.0,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HR,2016,2.0,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HR,2017,2.2,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HR,2018,3.1,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HR,2019,3.0,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HR,2020,2.0,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HU,1997,17.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HU,1998,15.4,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HU,1999,12.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HU,2000,13.4,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HU,2001,12.6,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HU,2002,11.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HU,2003,11.3,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HU,2004,11.5,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HU,2005,11.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HU,2006,11.3,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HU,2007,10.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HU,2008,11.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HU,2009,10.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HU,2010,10.1,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HU,2011,10.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HU,2012,11.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HU,2013,11.4,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HU,2014,10.3,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HU,2015,11.2,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HU,2016,11.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HU,2017,13.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HU,2018,12.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HU,2019,10.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,HU,2020,11.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IE,1992,22.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IE,1993,19.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IE,1994,18.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IE,1995,17.1,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IE,1996,14.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IE,1997,15.1,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IE,2002,11.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IE,2003,9.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IE,2004,10.0,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IE,2005,9.5,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IE,2006,8.9,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IE,2007,7.9,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IE,2008,7.5,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IE,2009,7.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IE,2010,9.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IE,2011,8.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IE,2012,7.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IE,2013,6.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IE,2014,5.1,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IE,2015,4.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IE,2016,4.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IE,2017,3.9,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IE,2018,3.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IE,2019,4.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IE,2020,4.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IS,1999,32.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IS,2000,29.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IS,2001,26.5,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IS,2002,24.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IS,2003,17.4,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IS,2004,21.4,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IS,2005,19.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IS,2006,21.8,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IS,2007,18.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IS,2008,22.4,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IS,2009,17.4,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IS,2010,19.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IS,2011,17.1,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IS,2012,16.5,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IS,2013,16.4,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IS,2014,13.6,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IS,2015,12.4,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IS,2016,15.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IS,2017,12.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IS,2018,14.5,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IS,2019,10.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IS,2020,11.6,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,1992,35.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,1993,34.5,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,1994,32.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,1995,30.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,1996,29.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,1997,27.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,1998,24.5,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,1999,24.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,2000,21.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,2001,22.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,2002,20.5,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,2003,19.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,2004,19.2,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,2005,18.4,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,2006,17.0,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,2007,16.4,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,2008,16.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,2009,16.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,2010,15.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,2011,14.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,2012,14.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,2013,13.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,2014,12.2,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,2015,11.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,2016,11.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,2017,11.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,2018,12.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,2019,11.5,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,IT,2020,10.4,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LT,2000,12.8,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LT,2001,11.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LT,2002,11.4,bu
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LT,2003,9.1,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LT,2004,8.6,bu
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LT,2005,5.7,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LT,2006,6.0,bu
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LT,2007,5.5,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LT,2008,4.7,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LT,2009,5.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LT,2010,6.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LT,2011,4.6,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LT,2012,4.6,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LT,2013,4.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LT,2014,4.6,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LT,2015,4.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LT,2016,3.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LT,2017,3.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LT,2018,3.0,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LT,2019,2.8,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LT,2020,3.4,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,1992,41.1,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,1993,41.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,1994,35.5,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,1995,33.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,1996,37.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,1997,30.5,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,1999,19.4,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,2000,17.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,2001,17.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,2002,19.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,2003,10.2,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,2004,12.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,2005,9.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,2006,10.4,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,2007,8.4,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,2008,10.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,2009,6.6,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,2010,6.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,2011,4.8,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,2012,5.5,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,2013,3.7,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,2014,3.7,bu
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,2015,8.1,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,2016,4.2,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,2017,4.6,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,2018,5.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,2019,5.5,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LU,2020,5.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LV,2002,11.2,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LV,2003,15.9,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LV,2004,10.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LV,2005,11.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LV,2006,11.5,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LV,2007,10.5,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LV,2008,10.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LV,2009,11.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LV,2010,9.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LV,2011,7.5,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LV,2012,6.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LV,2013,5.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LV,2014,5.1,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LV,2015,6.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LV,2016,6.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LV,2017,5.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LV,2018,5.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LV,2019,6.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,LV,2020,4.7,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,ME,2011,6.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,ME,2012,6.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,ME,2013,5.1,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,ME,2014,4.2,bu
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,ME,2015,6.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,ME,2016,6.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,ME,2017,5.2,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,ME,2018,4.9,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,ME,2019,4.9,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,ME,2020,,u
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MK,2006,25.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MK,2007,22.0,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MK,2008,21.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MK,2009,18.5,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MK,2010,17.5,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MK,2011,15.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MK,2012,12.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MK,2013,13.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MK,2014,14.0,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MK,2015,12.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MK,2016,10.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MK,2017,8.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MK,2018,8.5,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MK,2019,8.4,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MK,2020,5.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MT,2000,56.1,d
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MT,2001,53.5,d
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MT,2002,49.7,d
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MT,2003,48.0,d
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MT,2004,39.8,d
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MT,2005,28.3,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MT,2006,28.1,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MT,2007,25.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MT,2008,23.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MT,2009,21.1,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MT,2010,17.4,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MT,2011,16.3,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MT,2012,16.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MT,2013,18.1,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MT,2014,19.2,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MT,2015,16.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MT,2016,15.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MT,2017,14.3,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MT,2018,15.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MT,2019,15.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,MT,2020,13.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NL,1996,17.1,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NL,1997,15.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NL,1998,14.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NL,1999,14.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NL,2000,14.1,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NL,2001,13.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NL,2002,13.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NL,2003,12.9,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NL,2004,11.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NL,2005,11.6,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NL,2006,10.2,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NL,2007,9.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NL,2008,8.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NL,2009,9.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NL,2010,7.7,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NL,2011,7.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NL,2012,7.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NL,2013,7.4,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NL,2014,6.8,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NL,2015,6.4,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NL,2016,5.8,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NL,2017,4.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NL,2018,5.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NL,2019,5.5,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NL,2020,5.3,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NO,2006,13.1,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NO,2007,14.1,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NO,2008,12.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NO,2009,13.4,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NO,2010,13.2,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NO,2011,13.1,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NO,2012,11.9,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NO,2013,11.6,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NO,2014,10.4,b
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NO,2015,8.0,
ESTAT:EDAT_LFSE_14(1.0),A,F,POP,Y18-24,PC,NO,2016,8.9,
